Project ID,Well ID,Company ID,Project End Date,Licence(s),Released?,Release Date,Release Round,Summary Tags,File Count,Project Size,Last Update,Data Reporting Group,CHECKED,Project Type,Survey / Well ID,NSTA Area,DUPL,ABY,RBY,UBY
REPS2000well0014, 11/24a- 2Z,REPS,24/04/2000,P807,TRUE,25/10/2004,92,CORE_GEN CSHOT_FILE DRILL_DEV DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_MUD DWL_MWD DWL_OTHER DWL_WIRE GEOL_GEOW GPHYS_CSHOT GPHYS_VSP JWL_AUDIT JWL_FILE LOG_BIO LOG_COMP LOG_LITH LOG_MUD LOG_MWD LOG_SEIS LOG_WIRE WDD_FILE WELL_SUMMARY,42,321577888,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/24a- 2Z,CNS,REPS2000well0015,,,
CRLN2019well0003, 11/24b- 4,SH__,19/01/2019,P2235,TRUE,30/09/2019,,DRILL_DEV DRILL_EOWR GEOL_MUD DRILL_MWD DWL_MUD DWL_MWD ENG_ABAND WELL_ENG GEOL_GEOW GEOL_PPHYS GPHYS_GEN JWL_AUDIT JWL_FILE LOG_BIO LOG_COMP LOG_CPI LOG_LITH LOG_MUD LOG_MWD PRE_DPROG PRE_GPROG PRE_PROP PRE_SITE WDD_FILE WELL_SUMMARY,46,110488410,26/11/2022,SHELL PLC,TRUE,well,11/24b- 4,CNS,,9b0f7d31-a298-4e85-8c88-052d4f1a053d,9b0f7d31-a298-4e85-8c88-052d4f1a053d,
SH__1984well0039, 11/25- 1,SH__,05/05/1984,P368,TRUE,23/04/1990,34,CORE_CCA CORE_GEN DRILL_MWD DWL_WIRE ENG_ABAND GEOL_DIP GEOL_GEN GPHYS_GEN GPHYS_VSP JWL_FILE LOG_COMP LOG_DIP LOG_MUD LOG_TEST LOG_VEL LOG_WIRE VSP_SEGY WDD_FILE WELL_SUMMARY,55,830529454,26/11/2022,SHELL PLC,TRUE,well,11/25- 1,CNS,,,,
SH__1986well0043, 11/25- 2,SH__,07/06/1986,P368,TRUE,13/07/1992,42,CORE_GEN DRILL_DEV GEOL_MUD DWL_WIRE GEOL_DIP GEOL_GEN GEOL_GEOW GPHYS_GEN GPHYS_VSP JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_DIP LOG_MUD LOG_SEIS LOG_VEL LOG_WIRE WDD_FILE,58,81378029,26/11/2022,SHELL PLC,TRUE,well,11/25- 2,CNS,,,,
IC__2008well0019, 11/29- 1,IC__,19/03/2008,P1392,TRUE,11/04/2011,118,DRILL_DEV DRILL_GEN GEOL_MUD DRILL_MWD DWL_MUD DWL_MWD DWL_WIRE WELL_ENG GEOL_GEOW GEOL_PPHYS JWL_AUDIT JWL_FILE LOG_COMP LOG_MUD LOG_MWD LOG_WIRE PRE_DPROG TEST_FLUID WDD_FILE,75,158128588,26/11/2022,ITHACA ENERGY,TRUE,well,11/29- 1,CNS,,,,
REPS1976well0015, 11/30- 1,REPS,24/09/1976,P187,TRUE,01/03/1983,10,CORE_CCA DRILL_EOWR DUPL DWL_WIRE ENG_ABAND GEOL_BIO GEOL_CHEM GEOL_DIP GEOL_GEN GEOL_GEOW GEOL_SED GPHYS_GEN GPHYS_SONIC JWL_AUDIT JWL_FILE LOG_BIO LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_SEIS LOG_SUM LOG_TEST LOG_VEL LOG_WIRE TEST_DST TEST_FLUID TEST_GEN WDD_FILE,76,124846543,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30- 1,CNS,MS__1977well0001,,,
REPS1976well0014, 11/30- 2,REPS,24/12/1976,P187,TRUE,14/11/1983,11,CONC_GEN CORE_CCA CORE_GEN CORE_SCAL CSHOT_FILE DRILL_EOWR DUPL DWL_WIRE WELL_ENG GEOL_BIO GEOL_CHEM GEOL_DIP GEOL_GEN GEOL_GEOW GEOL_PPHYS GEOL_SED GPHYS_CSHOT GPHYS_GEN GPHYS_SONIC JWL_AUDIT JWL_FILE LOG_BIO LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_GEN TEST_DST TEST_FLUID WDD_FILE WELL_SUMMARY,128,225502138,12/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30- 2,CNS,REPS1976well0015;MS__1977well0001,,,
MS__1977well0002, 11/30- 4,MS__,12/03/1977,P187,TRUE,14/11/1983,11,CSHOT_FILE DRILL_EOWR DWL_WIRE GEOL_BIO GEOL_DIP GEOL_GEN GEOL_GEOW GPHYS_CSHOT GPHYS_GEN JWL_AUDIT JWL_FILE LOG_BIO LOG_COMP LOG_DIP LOG_LITH LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE TEST_FLUID WDD_FILE WELL_SUMMARY,51,51802257,26/11/2022,MESA PETROLEUM,TRUE,well,11/30- 4,CNS,,,,
REPS1977well0043, 11/30- 5,REPS,05/11/1977,P187,TRUE,29/08/1984,13,CORE_CCA CORE_GEN CORE_SCAL CSHOT_FILE DRILL_EOWR GEOL_MUD DUPL DWL_WIRE ENG_COMPS GEOL_BIO GEOL_CHEM GEOL_DIP GEOL_GEN GEOL_GEOW GEOL_SED GPHYS_CSHOT GPHYS_GEN JWL_AUDIT JWL_FILE LOG_BIO LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_SITE TEST_DST TEST_FLUID TEST_GEN WDD_FILE,84,349602288,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30- 5,CNS,MS__1977well0001;REPS1976well0015,,,
MS__1977well0001, 11/30- 6,MS__,15/12/1977,P187,TRUE,22/11/1984,14,DRILL_EOWR GEOL_MUD DUPL DWL_WIRE GEOL_BIO GEOL_CHEM GEOL_DIP GEOL_GEN GEOL_GEOW GPHYS_GEN JWL_AUDIT JWL_FILE LOG_BIO LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG WDD_FILE,60,70205741,26/11/2022,MESA PETROLEUM,TRUE,well,11/30- 6,CNS,REPS1976well0015,,,
REPS1978well0035, 11/30- 7,REPS,17/05/1978,P187,TRUE,22/11/1984,14,CORE_CCA CSHOT_FILE DRILL_EOWR GEOL_MUD DWL_WIRE ENG_COMPS GEOL_BIO GEOL_CHEM GEOL_DIP GEOL_GEOW GPHYS_CSHOT GPHYS_GEN JWL_AUDIT JWL_FILE LOG_BIO LOG_COMP LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_SEIS LOG_VEL LOG_WIRE PRE_DPROG TEST_DST TEST_FLUID WDD_FILE,56,77892679,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30- 7,CNS,,,,
REPS1990well0037, 11/30a- 10,REPS,20/12/1990,P187,TRUE,12/08/1996,58,CCA_FILE CORE_CCA CORE_GEN CSHOT_FILE DRILL_DEV DRILL_EOWR GEOL_MUD DWL_WIRE WELL_ENG ENG_PROD GEOL_BIO GEOL_CHEM GEOL_DIP GEOL_GEN GEOL_GEOW GEOL_PPHYS GEOL_SED GPHYS_CSHOT JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_SITE TEST_GEN WDD_FILE,89,210773904,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a- 10,CNS,,,,
REPS1982well0039, 11/30a- 8,REPS,15/10/1982,P187,TRUE,07/07/1988,28,CORE_CCA CORE_GEN CORE_SCAL CSHOT_FILE DRILL_GEN DRILL_EOWR DWL_WIRE GEOL_CHEM GEOL_DIP GEOL_GEOW GEOL_SED GPHYS_CSHOT GPHYS_GEN JWL_AUDIT JWL_FILE LOG_BIO LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_SEIS LOG_SUM LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_GEN PRE_MOVE PRE_SITE WDD_FILE,95,206511411,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a- 8,CNS,,,,
REPS1983well0038, 11/30a- 9,REPS,16/09/1983,P187,TRUE,17/04/1989,31,CORE_CCA CORE_GEN CSHOT_FILE DRILL_DEV GEOL_MUD DWL_WIRE ENG_COMPS WELL_ENG GEOL_BIO GEOL_GEN GEOL_GEOW GEOL_SED GPHYS_CSHOT JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG PRE_SITE TEST_DST TEST_GEN WDD_FILE,57,78179019,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a- 9,CNS,,,,
REPS1985well0031, 11/30a- 9Z,REPS,03/02/1985,P187,TRUE,17/04/1989,31,CSHOT_FILE DRILL_DEV DRILL_GEN GEOL_MUD DUPL DWL_WIRE GEOL_GEOW GPHYS_VSP JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_LITH LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE TEST_DST TEST_GEN WDD_FILE,48,67253004,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a- 9Z,CNS,REPS1983well0038,,,
REPS1981well0037, 11/30a-A1,REPS,01/11/1981,P187,TRUE,22/11/1984,14,DRILL_DEV DRILL_EOWR DWL_WIRE WELL_ENG GEOL_DIP GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_TEST LOG_WIRE TEST_DST TEST_GEN WDD_FILE,52,122386859,18/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A1,CNS,,,,
REPS1981well0036, 11/30a-A10,REPS,21/08/1981,P187,TRUE,31/03/1987,23,CORE_CCA CORE_GEN CORE_SCAL DRILL_GEN DRILL_EOWR DWL_TEST DWL_WIRE WELL_ENG GEOL_CHEM GEOL_DIP GEOL_GEN GEOL_GEOW GEOL_SED JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_DIP LOG_LITH LOG_MUD LOG_SUM LOG_TEST LOG_WIRE PRE_DPROG TEST_GEN WDD_FILE,81,164416195,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A10,CNS,,,,
REPS1981well0035, 11/30a-A11,REPS,14/10/1981,P187,TRUE,27/07/1987,24,CORE_GEN DRILL_DEV DRILL_GEN DRILL_EOWR DWL_WIRE WELL_ENG GEOL_DIP GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_DIP LOG_LITH LOG_MUD LOG_TEST LOG_WIRE WDD_FILE,56,90610325,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A11,CNS,,,,
REPS1981well0034, 11/30a-A12,REPS,08/12/1981,P187,TRUE,27/07/1987,24,DRILL_EOWR DWL_WIRE ENG_COMPS WELL_ENG GEOL_CHEM GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG TEST_FLUID TEST_GEN TEST_PLT WDD_FILE WELL_SUMMARY,52,149018485,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A12,CNS,,,,
REPS1982well0038, 11/30a-A13,REPS,18/02/1982,P187,TRUE,05/10/1987,25,DRILL_EOWR DWL_WIRE ENG_COMPS GEOL_DIP GEOL_GEOW LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG WDD_FILE WELL_SUMMARY,60,127409406,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A13,CNS,,,,
REPS1982well0037, 11/30a-A14,REPS,28/05/1982,P187,TRUE,06/01/1988,26,CORE_GEN DRILL_DEV DRILL_GEN DRILL_EOWR DWL_WIRE WELL_ENG GEOL_CHEM GEOL_GEOW LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG PRE_GPROG WDD_FILE WELL_SUMMARY,52,127786050,09/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A14,CNS,,,,
REPS1982well0036, 11/30a-A15,REPS,20/10/1982,P187,TRUE,11/04/1988,27,CORE_CCA CORE_GEN DRILL_DEV DRILL_EOWR DWL_WIRE ENG_COMPS WELL_ENG GEOL_GEOW LOG_CASE LOG_COMP LOG_CORE LOG_LITH LOG_MUD LOG_SEIS LOG_TEST LOG_WIRE PRE_DPROG PRE_GPROG TEST_FLUID WDD_FILE,45,78891611,09/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A15,CNS,,,,
REPS1983well0037, 11/30a-A16,REPS,05/01/1983,P187,TRUE,07/07/1988,28,DRILL_DEV DRILL_EOWR DWL_WIRE WELL_ENG ENG_PROD GEOL_DIP GEOL_GEN GEOL_GEOW LOG_CASE LOG_COMP LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG PRE_GPROG TEST_PLT WDD_FILE,60,95312756,09/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A16,CNS,,,,
REPS1983well0036, 11/30a-A17,REPS,09/03/1983,P187,TRUE,17/10/1988,29,DRILL_DEV DRILL_EOWR DWL_WIRE ENG_COMPS WELL_ENG ENG_PROD GEOL_GEN GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_CPI LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG PRE_GPROG TEST_FLUID TEST_GEN WDD_FILE,59,154550512,09/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A17,CNS,,,,
REPS1983well0035, 11/30a-A18,REPS,16/08/1983,P187,TRUE,03/01/1989,30,DRILL_DEV DRILL_EOWR DWL_WIRE WELL_ENG GEOL_BIO GEOL_GEOW LOG_CASE LOG_COMP LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG TEST_DST TEST_GEN WDD_FILE,66,143261874,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A18,CNS,,,,
REPS1983well0034, 11/30a-A19,REPS,18/12/1983,P187,TRUE,03/07/1989,32,DRILL_EOWR DWL_WIRE ENG_COMPS WELL_ENG GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_CPI LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG WDD_FILE,35,59449731,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A19,CNS,,,,
REPS1981well0033, 11/30a-A2,REPS,01/12/1981,P187,TRUE,22/11/1984,14,DRILL_EOWR DWL_WIRE WELL_ENG GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_LITH LOG_MUD LOG_TEST LOG_WIRE TEST_GEN WDD_FILE,44,119608169,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A2,CNS,,,,
REPS1984well0036, 11/30a-A20,REPS,17/02/1984,P187,TRUE,23/04/1990,34,DRILL_GEN DWL_WIRE ENG_COMPS WELL_ENG GEOL_GEN GEOL_GEOW LOG_CASE LOG_COMP LOG_CPI LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG TEST_DST WDD_FILE WELL_SUMMARY,40,54935940,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A20,CNS,,,,
REPS1984well0035, 11/30a-A21,REPS,04/06/1984,P187,TRUE,23/04/1990,34,DRILL_EOWR DWL_WIRE WELL_ENG GEOL_GEOW LOG_CASE LOG_COMP LOG_CPI LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG TEST_GEN WDD_FILE,38,84428395,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A21,CNS,,,,
REPS1984well0034, 11/30a-A22,REPS,18/08/1984,P187,TRUE,17/10/1990,35,DRILL_EOWR DWL_WIRE WELL_ENG GEOL_GEOW LOG_CASE LOG_COMP LOG_CPI LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG TEST_FLUID WDD_FILE WELL_SUMMARY,36,94077903,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A22,CNS,,,,
REPS1985well0030, 11/30a-A23,REPS,15/01/1985,P187,TRUE,18/02/1991,36,DRILL_EOWR DWL_WIRE WELL_ENG ENG_PROD GEOL_GEOW LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG TEST_DST TEST_GEN WDD_FILE WELL_SUMMARY,62,164541727,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A23,CNS,,,,
REPS1985well0029, 11/30a-A24,REPS,03/09/1985,P187,TRUE,16/09/1991,38,DRILL_EOWR DWL_WIRE WELL_ENG GEOL_BIO GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_CPI LOG_LITH LOG_MUD LOG_TEST LOG_WIRE TEST_GEN WDD_FILE,70,338653560,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A24,CNS,,,,
REPS1985well0028, 11/30a-A25,REPS,12/11/1985,P187,TRUE,16/03/1992,40,CORE_GEN CORE_SCAL DRILL_GEN DRILL_EOWR DWL_WIRE WELL_ENG GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG TEST_GEN WDD_FILE,54,179152537,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A25,CNS,,,,
REPS1988well0031, 11/30a-A26,REPS,13/03/1988,P187,TRUE,31/05/1994,48,DRILL_DEV DRILL_EOWR DRILL_MWD DWL_WIRE WELL_ENG GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_LITH LOG_MUD LOG_WIRE PRE_DPROG PRE_GPROG TEST_GEN WDD_FILE,31,167757698,09/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A26,CNS,,,,
REPS2015well0007, 11/30a-A26Z,REPS,28/12/2015,P187,TRUE,31/05/1994,48,COMPL_EOJR DRILL_DEV DRILL_EOWR DUPL DWL_WIRE WELL_ENG GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_LITH LOG_MUD LOG_TEST LOG_WIRE WDD_FILE,38,95855707,09/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A26Z,CNS,REPS1988well0031,,,
REPS1988well0030, 11/30a-A27,REPS,12/11/1988,P187,TRUE,23/10/1995,53,DRILL_DEV DRILL_EOWR DWL_WIRE WELL_ENG GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG WDD_FILE WELL_SUMMARY,29,61854506,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A27,CNS,,,,
REPS1989well0022, 11/30a-A28,REPS,28/10/1989,P187,TRUE,19/12/1995,54,CORE_CCA CORE_GEN DRILL_EOWR DWL_WIRE WELL_ENG ENG_PROD GEOL_GEOW GEOL_PPHYS JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG WDD_FILE,50,145912831,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A28,CNS,,,,
REPS2015well0006, 11/30a-A29,REPS,18/12/2015,P187,TRUE,23/10/1995,53,CCA_FILE CORE_CCA CORE_GEN CORE_SCAL DRILL_DEV DWL_WIRE ENG_COMPS WELL_ENG GEOL_BIO GEOL_DIP GEOL_GEOW GEOL_PPHYS GEOL_SED GPHYS_SONIC GPHYS_VSP JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_GPROG TEST_DST TEST_GEN WDD_FILE,50,105431719,09/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A29,CNS,,,,
REPS1981well0032, 11/30a-A3,REPS,11/09/1981,P187,TRUE,01/04/1985,15,DRILL_GEN DRILL_EOWR DWL_WIRE WELL_ENG GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_LITH LOG_MUD LOG_TEST LOG_WIRE WDD_FILE,61,269184177,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A3,CNS,,,,
REPS1990well0036, 11/30a-A30,REPS,10/11/1990,P187,TRUE,20/06/1996,57,CORE_CCA CORE_GEN DRILL_EOWR DWL_WIRE ENG_COMPS WELL_ENG GEOL_GEOW GEOL_PPHYS GPHYS_VSP JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_LITH LOG_MUD LOG_SEIS LOG_TEST LOG_WIRE PRE_DPROG VSP_SEGY WDD_FILE,34,106403527,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A30,CNS,,,,
REPS1997well0006, 11/30a-A31,REPS,01/12/1997,P187,TRUE,21/07/2003,87,CSHOT_FILE DRILL_EOWR GEOL_MUD DRILL_MWD DWL_MUD DWL_WIRE GEOL_GEOW GPHYS_GEN GPHYS_VSP JWL_FILE LOG_BIO LOG_CASE LOG_COMP LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_GPROG TEST_DST TEST_FLUID WDD_FILE,40,1754882465,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A31,CNS,,,,
REPS1999well0007, 11/30a-A32,REPS,15/01/1999,P187,TRUE,17/07/2006,99,DRILL_EOWR GEOL_MUD DRILL_MWD DWL_WIRE GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_MUD LOG_MWD LOG_WIRE TEST_FLUID WDD_FILE WELL_SUMMARY,19,36987605,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A32,CNS,,,,
REPS1999well0013, 11/30a-A33,REPS,29/07/1999,P187,TRUE,26/07/2004,91,GEOL_MUD DRILL_MWD DWL_MUD GEOL_GEN GEOL_GEOW GEOL_PPHYS LOG_COMP LOG_LITH LOG_MUD PRE_DPROG WDD_FILE,12,28410543,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A33,CNS,,,,
REPS1999well0012, 11/30a-A33Z,REPS,23/10/1999,P187,TRUE,26/07/2004,91,DRILL_EOWR GEOL_MUD DRILL_MWD DUPL DWL_WIRE GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_DIP LOG_LITH LOG_MUD LOG_MWD WDD_FILE,16,19563651,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A33Z,CNS,REPS1999well0013,,,
REPS1981well0031, 11/30a-A4,REPS,20/12/1981,P187,TRUE,01/04/1985,15,CORE_CCA CORE_GEN CORE_SCAL DRILL_DEV DRILL_EOWR DWL_WIRE WELL_ENG GEOL_CHEM GEOL_GEOW GEOL_SED JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_LITH LOG_MUD LOG_TEST LOG_WIRE TEST_FLUID TEST_GEN TEST_PLT WDD_FILE,90,205056061,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A4,CNS,,,,
REPS2015well0005, 11/30a-A5,REPS,22/12/2015,P187,TRUE,11/04/1988,27,DRILL_DEV DRILL_EOWR DWL_WIRE ENG_COMPS WELL_ENG GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_LITH LOG_MUD LOG_TEST LOG_WIRE TEST_GEN WDD_FILE,79,115120211,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A5,CNS,,,,
REPS1981well0030, 11/30a-A6,REPS,29/09/1981,P187,TRUE,01/01/1987,22,CORE_CCA CORE_GEN CORE_SCAL DRILL_DEV DRILL_EOWR DWL_WIRE WELL_ENG GEOL_BIO GEOL_DIP GEOL_GEN GEOL_GEOW GEOL_SED GPHYS_GEN JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_DIP LOG_LITH LOG_MUD LOG_TEST LOG_WIRE TEST_DST TEST_FLUID WDD_FILE,80,121232789,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A6,CNS,,,,
REPS1980well0036, 11/30a-A7,REPS,27/10/1980,P187,TRUE,01/01/1987,22,CORE_CCA CORE_GEN DWL_WIRE ENG_COMPS WELL_ENG GEOL_DIP GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_DIP LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG TEST_DST TEST_PLT WDD_FILE WELL_SUMMARY,76,78518825,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A7,CNS,,,,
REPS1980well0035, 11/30a-A8,REPS,18/12/1980,P187,TRUE,01/07/1986,20,DWL_WIRE ENG_COMPS WELL_ENG GEOL_DIP GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_DIP LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG TEST_DST WDD_FILE WELL_SUMMARY,83,121214574,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A8,CNS,,,,
REPS1981well0029, 11/30a-A9,REPS,10/08/1981,P187,TRUE,01/01/1987,22,DRILL_DEV DRILL_GEN DRILL_EOWR DWL_WIRE ENG_COMPS WELL_ENG GEOL_GEN GEOL_GEOW JWL_FILE LOG_CASE LOG_COMP LOG_LITH LOG_MUD LOG_TEST LOG_WIRE PRE_DPROG PRE_GEN WDD_FILE WELL_SUMMARY,73,120048207,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-A9,CNS,,,,
REPS1986well0022, 11/30a-B1,REPS,20/11/1986,P187,TRUE,14/11/1983,11,CORE_GEN DRILL_DEV DRILL_EOWR DWL_WIRE WELL_ENG GEOL_BIO GEOL_GEOW GEOL_PPHYS GPHYS_GEN JWL_FILE LOG_BIO LOG_CASE LOG_COMP LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE TEST_DST TEST_GEN WDD_FILE,74,142795250,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-B1,CNS,,,,
REPS1984well0033, 11/30a-B10,REPS,27/07/1984,P187,TRUE,31/03/1987,23,CORE_CCA CORE_GEN DRILL_EOWR DWL_WIRE WELL_ENG ENG_PROD GEOL_DIP GEOL_GEN GEOL_GEOW GEOL_SED JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_DIP LOG_LITH LOG_MUD LOG_TEST LOG_WIRE TEST_DST TEST_FLUID WDD_FILE,80,267532676,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-B10,CNS,,,,
REPS2001well0033, 11/30a-B11,REPS,26/06/2001,P187,TRUE,17/10/2005,96,DRILL_GEN DRILL_MWD DWL_MWD DWL_TEST DWL_WIRE GEOL_GEN GEOL_GEOW GPHYS_GEN JWL_FILE LOG_COMP LOG_DIP LOG_MUD LOG_MWD LOG_TEST PRE_DPROG PRE_GEN TEST_FLUID WDD_FILE,34,169305987,26/11/2022,REPSOL SINOPEC RESOURCES,TRUE,well,11/30a-B11,CNS,,,,
